book_id,authors,original_title,genre,small_image_url
7268995,"Philip C. Stead, Erin E. Stead",A Sick Day for Amos McGee,"fiction, fantasy",https://images.gr-assets.com/books/1312019421s/7268995.jpg
18651980,Smith Henderson,Fourth of July Creek,"fiction, contemporary",https://images.gr-assets.com/books/1417981221s/18651980.jpg
276877,Lisa Jackson,Absolute Fear,"mystery, thriller",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
43992,Greg Iles,True Evil,"mystery, thriller",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
59091,"Erskine Caldwell, Lewis Nordan",Tobacco Road,"fiction, classics",https://images.gr-assets.com/books/1369852920s/59091.jpg
1747896,Kate Summerscale,The Suspicions of Mr. Whicher: Murder and the Undoing of a Great Victorian Detective,"history, mystery",https://images.gr-assets.com/books/1312021413s/1747896.jpg
425377,Loretta Chase,Lord of Scoundrels,"romance, fiction",https://images.gr-assets.com/books/1381766823s/425377.jpg
60177,L. Frank Baum,Ozma of Oz,"fantasy, classics",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2371,David McCullough,The Johnstown Flood,"history, nonfiction",https://images.gr-assets.com/books/1313667349s/2371.jpg
3268926,Glenn Beck,The Christmas Sweater,"fiction, christian",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
16074748,Rachel Renée Russell,Tales From a Not-So-Happy-Heartbreaker,"romance, contemporary",https://images.gr-assets.com/books/1418103694s/16074748.jpg
294045,James Rollins,Deep Fathom,"thriller, fiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3216451,Nelson DeMille,The Gate House,"mystery, fiction",https://images.gr-assets.com/books/1397190673s/3216451.jpg
19501672,"J. Lynn, Jennifer L. Armentrout",Stay with Me,"romance, contemporary",https://images.gr-assets.com/books/1400524327s/19501672.jpg
15743075,Sylvia Day,Seven Years to Sin,"romance, fiction",https://images.gr-assets.com/books/1355259011s/15743075.jpg
13580928,Ally Carter,Perfect Scoundrels,"mystery, contemporary",https://images.gr-assets.com/books/1340716595s/13580928.jpg
6562380,"Larry Bird, Earvin Johnson, Jackie MacMullan",When the Game Was Ours,"sports, biography",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
66676,R.A. Salvatore,The Two Swords (Hunter's Blades #3),"fantasy, fiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
31304,Agatha Christie,Nemesis,"mystery, fiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3379,Douglas Coupland,All Families Are Psychotic,"fiction, contemporary",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
867387,Tony Hillerman,The Blessing Way,"mystery, fiction",https://images.gr-assets.com/books/1179033344s/867387.jpg
12029468,Jane Green,Another Piece of My Heart,"fiction, romance",https://images.gr-assets.com/books/1321468393s/12029468.jpg
1457790,Camilla Läckberg,Stenhuggaren,"mystery, crime",https://images.gr-assets.com/books/1334876462s/1457790.jpg
1908511,Mo Willems,The Pigeon Wants a Puppy!,"fiction, fantasy",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
22551809,David  Brooks,The Road to Character,"nonfiction, philosophy",https://images.gr-assets.com/books/1422216361s/22551809.jpg
23884,"Gabriel García Márquez, Edith Grossman",El general en su laberinto,"fiction, classics",https://images.gr-assets.com/books/1361537151s/23884.jpg
60142,Mario Vargas Llosa,La ciudad y los perros,"fiction, classics",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
18599754,Cammie McGovern,Amy & Matthew,"contemporary, romance",https://images.gr-assets.com/books/1392738015s/18599754.jpg
21489683,Tess Gerritsen,Die Again,"mystery, thriller",https://images.gr-assets.com/books/1395144977s/21489683.jpg
85993,Meg Cabot,Party Princess,"romance, contemporary",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
323289,Sandra Brown,Witness,"romance, mystery",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6692041,Susan Abulhawa,The Scar of David,"fiction, history",https://images.gr-assets.com/books/1312020216s/6692041.jpg
207694,Melissa Nathan,The Nanny,"romance, fiction",https://images.gr-assets.com/books/1389595555s/207694.jpg
22892122,Katy Evans,Manwhore,"romance, contemporary",https://images.gr-assets.com/books/1421552037s/22892122.jpg
16479439,Peter Clines,Ex-Heroes,"horror, fantasy",https://images.gr-assets.com/books/1360646185s/16479439.jpg
89184,Alastair Reynolds,Absolution Gap,"fiction, science",https://images.gr-assets.com/books/1309210984s/89184.jpg
17490,Enid Blyton,"The Faraway Tree Stories (The Enchanted Wood, The Faraway Tree, The Folk of the Faraway Tree)","fantasy, classics",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
171001,Misty Bernall,She Said Yes: The Unlikely Martyrdom of Cassie Bernall,"biography, nonfiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
30919,Evelyn Waugh,Scoop,"classics, fiction",https://images.gr-assets.com/books/1416017359s/30919.jpg
85622,Rita Golden Gelman,Tales of a Female Nomad: Living at Large in the World,"travel, memoir",https://images.gr-assets.com/books/1320531284s/85622.jpg
19631,Lorrie Moore,Birds of America: Stories,"fiction, contemporary",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
26252659,Lauren Blakely,Big Rock,"romance, contemporary",https://images.gr-assets.com/books/1485375190s/26252659.jpg
23207027,Kendare Blake,Three Dark Crowns,"fantasy, fiction",https://images.gr-assets.com/books/1469265644s/23207027.jpg
6422680,Elizabeth Bard,"Lunch in Paris: A Love Story, with Recipes","memoir, nonfiction",https://images.gr-assets.com/books/1344266322s/6422680.jpg
159177,John Jakes,Love and War ,"fiction, history",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9443405,"David Foster Wallace, Michael Pietsch",The Pale King,"fiction, contemporary",https://images.gr-assets.com/books/1324405497s/9443405.jpg
27297,"Confucius, D.C. Lau",論語 [Lún Yǔ],"philosophy, classics",https://images.gr-assets.com/books/1309201523s/27297.jpg
50039,"Pamela Des Barres, Dave Navarro",I'm with the Band: Confessions of a Groupie,"music, memoir",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5148720,Richelle Mead,Succubus Heat,"paranormal, fantasy",https://images.gr-assets.com/books/1363643447s/5148720.jpg
4714126,"Robert Kirkman, Charlie Adlard, Cliff Rathburn","The Walking Dead, Vol. 9: Here We Remain","comics, horror",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
20613920,Mariana Zapata,Under Locke,"romance, contemporary",https://images.gr-assets.com/books/1390340678s/20613920.jpg
625094,"Giuseppe Tomasi di Lampedusa, Archibald Colquhoun",Il Gattopardo,"fiction, classics",https://images.gr-assets.com/books/1376481466s/625094.jpg
22469,"Paul Jenkins, Andy Kubert, Richard Isanove, Joe Quesada, Bill Jemas",Wolverine: Origin,"comics, fiction",https://images.gr-assets.com/books/1320663605s/22469.jpg
397456,V.C. Andrews,Dawn ,"fiction, horror",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
285212,"Patricia Briggs, Eileen Wilks, Karen Chance, Sunny",On the Prowl,"paranormal, fantasy",https://images.gr-assets.com/books/1422192630s/285212.jpg
37303,John Sandford,Silent Prey,"mystery, fiction",https://images.gr-assets.com/books/1309286873s/37303.jpg
231989,Sara Douglass,Battleaxe (The Axis Trilogy #1),"fantasy, fiction",https://images.gr-assets.com/books/1312033613s/231989.jpg
70287,Sandra Gulland,The Many Lives & Secret Sorrows of Josephine B.,"fiction, history",https://images.gr-assets.com/books/1355931779s/70287.jpg
7701043,حسن الجندي,الجزار,"horror, fiction",https://images.gr-assets.com/books/1270726397s/7701043.jpg
12037026,Lisa Scottoline,Come Home,"mystery, fiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7825557,Adam Gidwitz,A Tale Dark and Grimm,"fantasy, fiction",https://images.gr-assets.com/books/1345696603s/7825557.jpg
7165405,Trudi Canavan,The Ambassador's Mission,"fantasy, fiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
50695,Philip Roth,Everyman,"fiction, contemporary",https://images.gr-assets.com/books/1327649258s/50695.jpg
1300350,Dee Lestari,Supernova: Akar,"fiction, fantasy",https://images.gr-assets.com/books/1410249029s/1300350.jpg
491735,"Alisa Valdes, Alisa Valdes-Rodriguez",The Dirty Girls Social Club,"fiction, romance",https://images.gr-assets.com/books/1317066640s/491735.jpg
70912,Luke Rhinehart,The Dice Man,"fiction, psychology",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6867952,"Yana Toboso, Tomo Kimura",黒執事 II [Kuroshitsuji II],"manga, fantasy",https://images.gr-assets.com/books/1403792460s/6867952.jpg
7519866,Bret Easton Ellis,Imperial Bedrooms,"fiction, contemporary",https://images.gr-assets.com/books/1278878105s/7519866.jpg
22296542,"Krista Ritchie, Becca Ritchie",Addicted to You,"romance, contemporary",https://images.gr-assets.com/books/1400803526s/22296542.jpg
22021611,Gayle Forman,Just One Night,"romance, contemporary",https://images.gr-assets.com/books/1398780998s/22021611.jpg
71863,John Marsden,"The Third Day, The Frost","fiction, thriller",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
181077,"Eleanor Coerr, Ronald Himler",Sadako and the Thousand Paper Cranes,"fiction, classics",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
13616,"Tsugumi Ohba, Takeshi Obata",デスノート #4 (Desu Nōto) Koigokoro (恋心),"comics, fantasy",https://images.gr-assets.com/books/1432686076s/13616.jpg
77661,Josephine Tey,The Daughter of Time,"mystery, fiction",https://images.gr-assets.com/books/1394326949s/77661.jpg
93799,Daniel Silva,Prince of Fire,"thriller, mystery",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
26097,"Milan Kundera, Linda Asher",La lenteur,"fiction, philosophy",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
20883847,Brian  McClellan,The Autumn Republic ,"fantasy, fiction",https://images.gr-assets.com/books/1393261950s/20883847.jpg
11041,Anaïs Nin,Delta of Venus,"fiction, classics",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6488483,"Robert Kirkman, Charlie Adlard, Cliff Rathburn",The Walking Dead Volume 11,"horror, comics",https://images.gr-assets.com/books/1266000285s/6488483.jpg
102439,Vernor Vinge,Rainbows End,"fiction, fantasy",https://images.gr-assets.com/books/1316729149s/102439.jpg
23122175,Kristen Callihan,The Friend Zone,"romance, sports",https://images.gr-assets.com/books/1430227184s/23122175.jpg
17163514,Michael J. Sullivan,The Rose and the Thorn,"fantasy, fiction",https://images.gr-assets.com/books/1362121827s/17163514.jpg
104159,"Sergei Lukyanenko, Andrew Bromfield",Сумеречный дозор,"fiction, fantasy",https://images.gr-assets.com/books/1382426338s/104159.jpg
4107256,Kelley Armstrong,Frostbitten,"paranormal, fantasy",https://images.gr-assets.com/books/1327437513s/4107256.jpg
15433,Piers Anthony,"Night Mare (Xanth, #6)","fantasy, fiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
13507011,"Sandra Brown, Stephen Lang",Low Pressure,"mystery, romance",https://images.gr-assets.com/books/1396934108s/13507011.jpg
303098,"Douglas Preston, Lincoln Child",Riptide,"thriller, fiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3331756,غسان كنفاني,عائد إلى حيفا,"fiction, classics",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
13811,Raymond E. Feist,Talon of the Silver Hawk,"fantasy, fiction",https://images.gr-assets.com/books/1409594805s/13811.jpg
3124122,Steve Berry,The Charlemagne Pursuit,"fiction, thriller",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
12722,John Steinbeck,The Moon Is Down,"fiction, classics",https://images.gr-assets.com/books/1327961310s/12722.jpg
126151,Mark Mathabane,Kaffir Boy: An Autobiography--The True Story of a Black Youth's Coming of Age in Apartheid South Africa,"memoir, nonfiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
12482658,Anne Tyler,The Beginner's Goodbye,"fiction, contemporary",https://images.gr-assets.com/books/1333577280s/12482658.jpg
93276,"Thomas Malory, Eugène Vinaver",The Story of King Arthur,"classics, fantasy",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4488657,"صلاح جاهين, يحيى حقي",رباعيات صلاح جاهين,"poetry, classics",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
118389,T.S. Eliot,The Love Song of J. Alfred Prufrock and Other Poems,"poetry, classics",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
17567,Gene Stratton-Porter,A Girl of the Limberlost,"classics, romance",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
20426917,Kim Harrison,The Witch with No Name,"fantasy, paranormal",https://images.gr-assets.com/books/1398700782s/20426917.jpg
124272,"Henry James, Amy Bloom, Pierre A. Walker",The Wings of the Dove,"classics, fiction",https://images.gr-assets.com/books/1320514843s/124272.jpg
7140220,Nancy Reagin,Twilight and History,"history, fantasy",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
122649,Oscar Wilde,Lady Windermere's Fan,"classics, fiction",https://images.gr-assets.com/books/1336666367s/122649.jpg
33335,"Masaru Emoto, David A. Thayne",The Hidden Messages in Water,"science, spirituality",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
759960,S.E. Hinton,Rumble Fish,"fiction, classics",https://images.gr-assets.com/books/1320491172s/759960.jpg
825509,Ken Follett,A Place Called Freedom,"fiction, thriller",https://images.gr-assets.com/books/1320559980s/825509.jpg
47667,"José Saramago, Margaret Jull Costa",Ensaio Sobre a Lucidez,"fiction, romance",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
17182421,Jason Mott,The Returned,"fiction, fantasy",https://images.gr-assets.com/books/1372089735s/17182421.jpg
356824,Ramachandra Guha,India After Gandhi: The History of the World's Largest Democracy,"nonfiction, history",https://images.gr-assets.com/books/1500471959s/356824.jpg
18668059,Ryan Holiday,The Obstacle Is the Way: The Timeless Art of Turning Adversity to Advantage,"philosophy, business",https://images.gr-assets.com/books/1391440316s/18668059.jpg
197457,Erin Hunter,The Sight,"fantasy, fiction",https://images.gr-assets.com/books/1363489119s/197457.jpg
18870159,Abbi Glines,Bad for You,"romance, contemporary",https://images.gr-assets.com/books/1390861093s/18870159.jpg
347698,Kate Grenville,The Secret River,"fiction, history",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
18422,"Ben Carson, Cecil Murphey",Gifted Hands: The Ben Carson Story,"biography, nonfiction",https://images.gr-assets.com/books/1331248043s/18422.jpg
363973,"Linda Williams, Megan Lloyd",The Little Old Lady Who Was Not Afraid of Anything,"fantasy, fiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6076768,Brad Thor,The Apostle,"thriller, fiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
556629,R.C. Sproul,The Holiness of God,"christian, religion",https://images.gr-assets.com/books/1175783071s/556629.jpg
858514,Kevin Henkes,Wemberly Worried,"fiction, fantasy",https://images.gr-assets.com/books/1415584914s/858514.jpg
2992061,Sherrilyn Kenyon,Born of the Night,"romance, paranormal",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
351559,Dorothy L. Sayers,Murder Must Advertise,"mystery, fiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
851678,Carole Radziwill,"What Remains: A Memoir of Fate, Friendship, and Love","memoir, nonfiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
22571699,Patricia Briggs,Dead Heat,"fantasy, paranormal",https://images.gr-assets.com/books/1406232150s/22571699.jpg
820273,"Nancy E. Shaw, Margot Apple",Sheep in a Jeep,"fiction, poetry",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
141077,"Leo Tolstoy, Isai Kamen, Doris Lessing",Крейцерова соната,"classics, fiction",https://images.gr-assets.com/books/1451489791s/141077.jpg
132688,Julia Child,The Way to Cook,"cookbooks, nonfiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
257257,Phaidon Press,The 20th Century Art Book,"art, nonfiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
